question,course,document
"4. How can I refine the heatmap to only show non-redundant information about my numerical variables' correlations, as mentioned by Cecile Guillot?",machine-learning-zoomcamp,05fb0ae4
"5. What is the output of the provided code for creating a refined triangle heatmap with a blue-to-red color gradient, and how does it differ from a standard heatmap?",machine-learning-zoomcamp,05fb0ae4
"What type of data should be used for exploratory data analysis (EDA) in machine learning classification, and is it acceptable to use a subset like train+validation or just the full training dataset? Should I perform EDA on the entire test dataset?",machine-learning-zoomcamp,11c1972e
"Can I perform exploratory data analysis on both the validation and test datasets for feature engineering purposes, even though this may be considered inappropriate according to Alena Kniazeva's advice?",machine-learning-zoomcamp,11c1972e
"Is it a good idea to examine the full training dataset during EDA, as opposed to just using a subset like train+validation or even only the training data itself?",machine-learning-zoomcamp,11c1972e
"What is the rationale behind not touching or looking at the test dataset during exploratory data analysis in machine learning classification, and how does this relate to future unseen data?",machine-learning-zoomcamp,11c1972e
Are there any specific guidelines or recommendations provided by experts like Alena Kniazeva for selecting a subset of the available datasets (e.g. train+validation) for exploratory data analysis during feature engineering tasks?,machine-learning-zoomcamp,11c1972e
Can I use the DictVectorizer instance that was fit to my training data to validate its performance on unseen data?,machine-learning-zoomcamp,ed793038
What happens when I apply the fit method to both my training and validation datasets?,machine-learning-zoomcamp,ed793038
Is there any need to create a new instance of DictVectorizer after fitting it on my training data?,machine-learning-zoomcamp,ed793038
Can I use the transform method on both my training and validation datasets with a fitted DictVectorizer instance?,machine-learning-zoomcamp,ed793038
"In Q5 of homework, can you clarify how to compare differences in accuracy for feature elimination?",machine-learning-zoomcamp,8c7c21a5
How does the choice of comparing absolute or real values difference affect the outcome of feature elimination?,machine-learning-zoomcamp,8c7c21a5
Is it always the case that we should use absolute values when selecting the 'smallest' difference in accuracy?,machine-learning-zoomcamp,8c7c21a5
Can you provide an example where a negative difference in accuracy would be desirable and lead to selecting a feature?,machine-learning-zoomcamp,8c7c21a5
"In general, how does one handle cases where multiple features have similar differences in accuracy?",machine-learning-zoomcamp,8c7c21a5
I am receiving a FutureWarning message about the deprecated function get_feature_names. What should I replace it with? How can I resolve this warning?,machine-learning-zoomcamp,9cdea7e9
Will the deprecation of get_feature_names in future versions of the library cause any issues during my project?,machine-learning-zoomcamp,9cdea7e9
Can you explain why is the function get_feature_names deprecated and what are the replacement options?,machine-learning-zoomcamp,9cdea7e9
What happens when we use the new method .get_feature_names_out() from DictVectorizer instead of get_feature_names? Does it affect my code?,machine-learning-zoomcamp,9cdea7e9
Are there any other alternatives to replace get_feature_names that I can consider for future projects?,machine-learning-zoomcamp,9cdea7e9
"I'm trying to use logistic regression for classification, but it keeps crashing my Jupyter kernel. What's going wrong?",machine-learning-zoomcamp,641bd6d9
What's the main reason why logistic regression is crashing my kernel when I call predict() with the fitted model?,machine-learning-zoomcamp,641bd6d9
Is there a specific requirement for the target variable in logistic regression to avoid this issue?,machine-learning-zoomcamp,641bd6d9
"Does using a binary target variable have something to do with the kernel crash, according to the FAQ?",machine-learning-zoomcamp,641bd6d9
What should I check if I've set up my data correctly but still encounter the kernel crash while fitting logistic regression?,machine-learning-zoomcamp,641bd6d9
I'm trying to understand Ridge regression. Can you explain how it works and what problem it solves?,machine-learning-zoomcamp,dd49b397
"What is the difference between Stochastic Average Gradient (sag) solver and other solvers, and why is sag suitable for large datasets?",machine-learning-zoomcamp,dd49b397
"How does the alpha parameter in Ridge regression affect the model's performance, and what are its units?",machine-learning-zoomcamp,dd49b397
"Can you provide an example of how to use the sag solver with Ridge regression in scikit-learn, and what are the implications of setting random_state=42?",machine-learning-zoomcamp,dd49b397
"How does Ridge regression handle multicollinearity issues in independent variables, and what are some common methods for addressing these issues?",machine-learning-zoomcamp,dd49b397
"I've been looking into different techniques for one-hot encoding in machine learning classification. I noticed that pandas.get_dummies() and DictVectorizer(sparse=False) produce similar results, but with some key differences. Can you help me understand why DictVectorizer(sparse=True) is preferred over sparse=False in this case?",machine-learning-zoomcamp,d2abd516
"What exactly does the 'sparse' format mean in the context of DictVectorizer? How does it improve memory efficiency and convergence during fit(), and what are its limitations?",machine-learning-zoomcamp,d2abd516
"I've come across a statement that DictVectorizer(sparse=True) produces CSR format, which converges better than sparse=False. Can you provide more information on how this is achieved, or point me in the direction of some resources for further learning?",machine-learning-zoomcamp,d2abd516
I'm trying to understand why using 'sparse' format results in slower computation times and slightly worse results compared to pandas.get_dummies(). Are there any scenarios where it's advantageous to use sparse=False over DictVectorizer(sparse=True)?,machine-learning-zoomcamp,d2abd516
